DateG,Day,City,Holiday Name,Type of Public Holiday,School,Cloudy,Widespread Dust,Blowing Dust,Fog,Mist,Rain,Match,Event,Effect on City,Pay Day,days till next payday,days after payday,days after school,days before school,is_payday,is_holiday,has_event,has_match,is_weekend,has_rain,bad_weather,payday_window,is_vacation,impact_score,impact_level,stable_weather,rain_or_mist,dust,fog
2023-12-11,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,14.0,18.0,85,4,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,13.0,17.0,86,3,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,12.0,16.0,87,2,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,True,False,False,False,False,True,,FALSE,FALSE,FALSE,11.0,15.0,88,1,0,0,0,0,0,1,0,0,0,1,Low,0,1,0,0
,Thursday,Riyadh,No Holiday,,False,True,False,False,False,False,True,World Cup,FALSE,FALSE,FALSE,10.0,14.0,Vacation	,Vacation,0,0,0,1,1,1,0,0,0,4,Medium,0,1,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,True,False,,FALSE,FALSE,FALSE,9.0,13.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,2,Low,0,1,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,True,False,,FALSE,FALSE,FALSE,8.0,12.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,2,Low,0,1,0,0
,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,True,,FALSE,FALSE,FALSE,7.0,11.0,Vacation	,Vacation,0,0,0,0,0,1,0,0,0,1,Low,0,1,0,0
,Monday,Riyadh,No Holiday,,False,False,False,False,False,False,True,,FALSE,FALSE,FALSE,6.0,10.0,Vacation	,Vacation,0,0,0,0,0,1,0,0,0,1,Low,0,1,0,0
,Tuesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,5.0,9.0,Vacation	,Vacation,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,False,True,False,False,False,False,False,,FALSE,FALSE,FALSE,4.0,8.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,3.0,7.0,Vacation	,Vacation,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,2.0,6.0,Vacation	,Vacation,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,True,False,False,False,True,False,Preimer League,FALSE,FALSE,FALSE,1.0,5.0,Vacation	,Vacation,0,0,0,1,1,0,0,1,0,6,High,0,1,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,0.0,4.0,Vacation	,Vacation,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,TRUE,31.0,3.0,Vacation	,Vacation,1,0,0,0,0,0,0,1,0,4,Medium,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,30.0,2.0,Vacation	,Vacation,0,0,0,1,0,0,0,1,0,4,Medium,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,29.0,1.0,Vacation	,Vacation,0,0,0,1,0,0,0,1,0,4,Medium,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,28.0,0.0,Vacation	,Vacation,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
2023-01-12,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,27.0,30.0,Vacation	,Vacation,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2023-02-12,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,26.0,29.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-03-12,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,"Preimer League, La liga",FALSE,FALSE,FALSE,25.0,28.0,Vacation	,Vacation,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-04-12,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,24.0,27.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-05-12,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,23.0,26.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-06-12,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,22.0,25.0,Vacation	,Vacation,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-07-12,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,21.0,24.0,Vacation	,Vacation,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2023-08-12,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,20.0,23.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-09-12,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,19.0,22.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-10-12,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,18.0,21.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-11-12,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,17.0,20.0,Vacation	,Vacation,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-12-12,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,16.0,19.0,Vacation	,Vacation,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,True,False,True,False,False,False,UEFA CL,FALSE,FALSE,FALSE,15.0,18.0,Vacation	,Vacation,0,0,0,1,0,0,1,0,0,3,Medium,0,0,1,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,14.0,17.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,13.0,16.0,Vacation	,Vacation,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,12.0,15.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,11.0,14.0,Vacation	,Vacation,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,10.0,13.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,9.0,12.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,8.0,11.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,7.0,10.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,6.0,9.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,5.0,8.0,Vacation	,Vacation,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,4.0,7.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,3.0,6.0,Vacation	,Vacation,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,2.0,5.0,Vacation	,Vacation,0,0,0,1,0,0,0,1,0,4,Medium,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,TRUE,31.0,4.0,Vacation	,Vacation,1,0,0,0,0,0,0,1,0,4,Medium,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,30.0,3.0,Vacation	,Vacation,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,True,,FALSE,FALSE,FALSE,29.0,2.0,Vacation	,Vacation,0,0,0,0,1,1,0,1,0,4,Medium,0,1,0,0
,Saturday,Riyadh,No Holiday,,False,True,False,False,False,True,False,,FALSE,FALSE,FALSE,28.0,1.0,Vacation	,Vacation,0,0,0,0,1,0,0,1,0,4,Medium,0,1,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,True,True,,FALSE,FALSE,FALSE,27.0,0.0,Vacation	,Vacation,0,0,0,0,0,1,0,1,0,3,Medium,0,1,0,0
2024-01-01,Monday,Riyadh,No Holiday,,True,False,False,False,False,True,False,,FALSE,FALSE,FALSE,26.0,30.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,1,Low,0,1,0,0
2024-02-01,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,True,False,,FALSE,FALSE,FALSE,25.0,29.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,1,Low,0,1,0,0
2024-03-01,Wednesday,Riyadh,No Holiday,,True,True,False,False,False,False,False,,FALSE,FALSE,FALSE,24.0,28.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2024-04-01,Thursday,Riyadh,No Holiday,,False,True,False,False,False,False,False,,FALSE,FALSE,FALSE,23.0,27.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2024-05-01,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,22.0,26.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2024-06-01,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,21.0,25.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2024-07-01,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,20.0,24.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2024-08-01,Monday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,19.0,23.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2024-09-01,Tuesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,18.0,22.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2024-10-01,Wednesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,17.0,21.0,Vacation	,Vacation,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2024-11-01,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,16.0,20.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2024-12-01,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,15.0,19.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,14.0,18.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,13.0,17.0,1,39,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,12.0,16.0,2,38,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,National Cup,FALSE,FALSE,FALSE,11.0,15.0,3,37,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,10.0,14.0,4,36,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,9.0,13.0,5,35,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,8.0,12.0,6,34,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,7.0,11.0,7,33,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,National Cup,FALSE,FALSE,FALSE,6.0,10.0,8,32,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,5.0,9.0,9,31,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,4.0,8.0,10,30,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,3.0,7.0,11,29,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,National Cup,FALSE,FALSE,FALSE,2.0,6.0,12,28,0,0,0,1,1,0,0,1,0,5,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,1.0,5.0,13,27,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,0.0,4.0,14,26,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,TRUE,31.0,3.0,15,25,1,0,0,0,0,0,0,1,0,4,Medium,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,30.0,2.0,16,24,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,National Cup,FALSE,FALSE,FALSE,29.0,1.0,17,23,0,0,0,1,0,0,0,1,0,4,Medium,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,28.0,0.0,18,22,0,0,0,1,0,0,0,1,0,4,Medium,1,0,0,0
2024-01-02,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,27.0,28.0,19,21,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2024-02-02,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,26.0,27.0,20,20,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2024-03-02,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,25.0,26.0,21,19,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2024-04-02,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,"Preimer League, La liga",FALSE,FALSE,FALSE,24.0,25.0,22,18,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2024-05-02,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,23.0,24.0,23,17,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2024-06-02,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,22.0,23.0,24,16,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2024-07-02,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,21.0,22.0,25,15,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2024-08-02,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,20.0,21.0,26,14,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2024-09-02,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,19.0,20.0,27,13,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2024-10-02,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,True,,FALSE,FALSE,FALSE,18.0,19.0,28,12,0,0,0,0,1,1,0,0,0,2,Low,0,1,0,0
2024-11-02,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,True,,FALSE,FALSE,FALSE,17.0,18.0,29,11,0,0,0,0,0,1,0,0,0,1,Low,0,1,0,0
2024-12-02,Monday,Riyadh,No Holiday,,True,False,False,False,False,True,False,,FALSE,FALSE,FALSE,16.0,17.0,30,10,0,0,0,0,0,0,0,0,0,1,Low,0,1,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,True,False,UEFA CL,FALSE,FALSE,FALSE,15.0,16.0,31,9,0,0,0,1,0,0,0,0,0,3,Medium,0,1,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,14.0,15.0,32,8,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,13.0,14.0,33,7,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,True,False,False,True,,FALSE,FALSE,FALSE,12.0,13.0,34,6,0,0,0,0,1,1,1,0,0,3,Medium,0,1,1,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,11.0,12.0,35,5,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,10.0,11.0,36,4,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,9.0,10.0,37,3,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,8.0,9.0,38,2,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,7.0,8.0,39,1,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Thursday,Riyadh,Founding Day,Founding Day is a national holiday in Saudi Arabia,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,6.0,7.0,Vacation	,Vacation,0,1,0,0,1,0,0,0,0,4,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,5.0,6.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,4.0,5.0,Vacation	,Vacation,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,False,False,True,False,False,False,False,La liga,FALSE,FALSE,FALSE,3.0,4.0,Vacation	,Vacation,0,0,0,1,0,0,1,1,0,5,Medium,0,0,1,0
,Monday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,2.0,3.0,Vacation	,Vacation,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,False,False,True,True,False,False,False,,FALSE,FALSE,TRUE,31.0,2.0,Vacation	,Vacation,1,0,0,0,0,0,1,1,0,5,Medium,0,0,1,0
,Wednesday,Riyadh,No Holiday,,False,False,True,True,False,False,False,,FALSE,FALSE,FALSE,30.0,1.0,Vacation	,Vacation,0,0,0,0,0,0,1,1,0,3,Medium,0,0,1,0
,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,29.0,0.0,Vacation	,Vacation,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
2024-01-03,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,28.0,30.0,Vacation	,Vacation,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2024-02-03,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,27.0,29.0,Vacation	,Vacation,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2024-03-03,Sunday,Riyadh,No Holiday,,True,False,True,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,26.0,28.0,1,99,0,0,0,1,0,0,1,0,0,3,Medium,0,0,1,0
2024-04-03,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,25.0,27.0,2,98,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2024-05-03,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,"UEFA CL, KSA League",FALSE,FALSE,FALSE,24.0,26.0,3,97,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2024-06-03,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,23.0,25.0,4,96,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2024-07-03,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,22.0,24.0,5,95,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2024-08-03,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,21.0,23.0,6,94,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2024-09-03,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,20.0,22.0,7,93,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2024-10-03,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,19.0,21.0,8,92,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2024-11-03,Monday,Riyadh,No Holiday,,True,False,False,True,False,False,False,UEFA CL,FALSE,FALSE,FALSE,18.0,20.0,9,91,0,0,0,1,0,0,1,0,0,3,Medium,0,0,1,0
2024-12-03,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,"UEFA CL, KSA League",FALSE,FALSE,FALSE,17.0,19.0,10,90,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,16.0,18.0,11,89,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,15.0,17.0,12,88,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,False,True,False,False,False,False,False,,FALSE,FALSE,FALSE,14.0,16.0,13,87,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,13.0,15.0,14,86,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,La liga,FALSE,FALSE,FALSE,12.0,14.0,15,85,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,True,False,False,False,False,True,,FALSE,FALSE,FALSE,11.0,13.0,16,84,0,0,0,0,0,1,0,0,0,1,Low,0,1,0,0
,Tuesday,Riyadh,No Holiday,,True,True,False,False,False,False,True,,FALSE,FALSE,FALSE,10.0,12.0,17,83,0,0,0,0,0,1,0,0,0,1,Low,0,1,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,True,False,,FALSE,FALSE,FALSE,9.0,11.0,18,82,0,0,0,0,0,0,0,0,0,1,Low,0,1,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,8.0,10.0,19,81,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,True,,FALSE,FALSE,FALSE,7.0,9.0,20,80,0,0,0,0,1,1,0,0,0,2,Low,0,1,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,True,,FALSE,FALSE,FALSE,6.0,8.0,21,79,0,0,0,0,1,1,0,0,0,2,Low,0,1,0,0
,Sunday,Riyadh,No Holiday,,True,True,True,True,False,False,True,,FALSE,FALSE,FALSE,5.0,7.0,22,78,0,0,0,0,0,1,1,0,0,2,Low,0,1,1,0
,Monday,Riyadh,No Holiday,,True,False,False,True,False,False,False,,FALSE,FALSE,FALSE,4.0,6.0,23,77,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,3.0,5.0,24,76,0,0,0,1,0,0,0,1,0,4,Medium,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,TRUE,31.0,4.0,25,75,1,0,0,0,0,0,0,1,0,4,Medium,1,0,0,0
,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,30.0,3.0,26,74,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
